question,optimal_trajectory_id,joules_spent,is_correct
"The Paul McCartney Collection is a series of 16 remastered CDs by Paul McCartney of his solo and Wings albums, the first half comprised albums from London Town is the sixth studio album by Wings, released in what year?",0,270.7128447485479,True
Which actor starred in The Last Run and as a guest in the episode The Arsenal of Freedom?,7,2864.271883385668,False
Gwyn Williams recruited an English professional footballer who plays what position?,7,3690.591627007379,False
Who co-starred in the 2003 British comedy with the actor who co-founded Baby Cow Productions?,4,1424.6899817918095,True
"Which court case occurred first, Griswold v. Connecticut, or Diamond v. Chakrabarty?",0,270.7128447485479,True
"English actor appears in many films from what franchise consisting of a sequence of 31 low-budget British comedy motion pictures (1958–92), four Christmas specials, a television series of thirteen episodes, and three West End and provincial stage plays?",0,270.7128447485479,True
"Cold North Killers: Canadian Serial Murder includes a serial killer who committed murders in Canada, but was of what nationality?",2,562.6258185867669,True
Who is the only child of the Japanese princess born in 1963?,3,869.0830829186463,True
"Which has more people, Zhaoqing or Kangding?",0,270.7128447485479,True
In what state did Joan Friedman work as a Jewish Chaplain for six years?,7,3690.591627007379,False
Which member of the South Side Writers Group was not only a poet and activist but a businessman as well?,2,562.6258185867669,True
"Which song was written and produced by Rihanna and Verse Simmonds on Rihanna's fifth studio album ""Loud?""",4,1424.6899817918095,True
"Which band along with two other British bands is referred to as the ""unholy trinity of British hard rock and heavy metal in the early to mid-seventies"" whose performance was featured in a 2011 studio compilation album at the BBC's Maida Vale Studios?",4,1424.6899817918095,True
"Van Gogh is a 1991 French film written and directed by Maurice Pialat, the film follows the last 67 days of Van Gogh's life and explores his relationships with his brother Theo, and his physician, most famous as the subject of which of Van Gogh's paintings, it's one of the most revered paintings by the Dutch artist, it depicts which person, who took care of Van Gogh during the final months of his life?",6,4109.226608892913,True
What development in Price George's County is located along the Potomac River?,2,562.6258185867669,True
"The movies ""The River Wild"" and ""A Few Good Men"" both starred which actor born in 1958?",3,869.0830829186463,True
"Bedlay Castle was inherited by James Roberton, Lord Bedlay from his father who bought it from whom?",1,498.6339382509491,True
"Which Genus has four species, Duboisia or Ctenanthe?",0,270.7128447485479,True
For what console was the sequel to the Shenmue Online MMORPG released?,7,2864.271883385668,False
Dave Foster lived near which singer and guitarist from Nirvana?,0,270.7128447485479,True
Hawaiian tropical dry forests have a dominant tree species of which tree in the pea family?,2,562.6258185867669,True
"What country does Islamic Thinkers Society and Jackson Heights, Queens have in common?",0,270.7128447485479,True
"Where is the band that came out with the album ""Isa"" currently based?",4,1424.6899817918095,True
"State Route 126 connects Lewiston and which official Town of Washington and town in Knox County, Maine?",1,498.6339382509491,True
"What is the 2010 census of the city which has Fountain Hill, Pennsylvania as a suburb? ",7,2864.271883385668,False
Who directed and composed music for the 2006 film that K. J. Singh won a National Film Award for Best Audiography for?,6,3304.1354063100844,True
"Myles Kennedy and Robert Palmer, share which mutual occupations?",3,869.0830829186463,True
"Before the start of the 2012–13 FC Bayern Munich season, the club signed which Croatian professional footballer who plays for an Italian club and for the Croatia national team?",2,562.6258185867669,True
"In which city was this writer of historical romance fiction to whom ""A Company of Swans"" was dedicated born?",7,2864.271883385668,False
"Which is a documentary about a satirist, Call Me Lucky or Eclipse of Reason?",0,270.7128447485479,True
"The character Dorian Lord from the daytime drama ""One Life to Live"", is a type of character named after what English Romantic poet?",6,3304.1354063100844,True
What championship game at the Los Angeles Memorial Coliseum featured Mike Mercer on the Kansas City Chiefs in 1967?,0,270.7128447485479,True
When was the first occurrence of the event at which Lance Shane King represented South Africa in 2005?,7,3690.591627007379,False
"What television show was written by Alex Hirsch and was produced from June 15, 2012 to February 15, 2016",0,270.7128447485479,True
The winner of Super Bowl XXXIX equaled a record set by which 1978 NFL team?,7,3690.591627007379,False
"Goose Rocks Light is a sparkplug lighthouse located near North Haven, Maine in which location, an inlet of the Gulf of Maine and Atlantic Ocean in south central Maine?",2,562.6258185867669,True
In 2017 ESPN College Football Friday Primetime  will be announced by Adam Amin and a former American football nose tackle that was drafted by who?,6,3304.1354063100844,True
"The Battle of Jericho, located in Tell es-Sultan, was documented in what book of the Bible?",1,498.6339382509491,True
"Sydney Pollack and Ginny Stikeman, are in the industry of film?",0,270.7128447485479,True
What team does Magnus Christensen play for that is located in Aalborg?,3,869.0830829186463,True
Tauern Railway carries traffic for which spa town in Salzburg?,0,270.7128447485479,True
Where was the draft where Tywon Ronell Lawson was picked by the Minnesota Timberwolves held?,7,2864.271883385668,False
The name of Dreyse needle gun's succesor was also called what?,7,2864.271883385668,False
For which film did the female star of the film Mrs Doubtfire receive her second Academy Award ?,7,3690.591627007379,False
"Who is older, Sebastian Gutierrez or Henry Jaglom?",1,498.6339382509491,True
Which actress appeared in a movie based on a  novella written by Antoine de Saint-Exupéry in 1943?,7,3690.591627007379,False
Are Jeffersonia and Andersonia two completely different plants?,0,270.7128447485479,True
Which of the two major peninsulas that make up the state of Michigan contains the M-69 Highway?,1,498.6339382509491,True
The Clemson Tigers competed in the 2015 Orange Bowl in what city?,7,2864.271883385668,False
What English artist is know for her work during the era that was the period of Queen Victoria's reign?,7,3690.591627007379,False
"Which major US Highway travels through Reno, Nevada?",7,2864.271883385668,False
The Estonian Philharmonic Chamber Choir performs works by which Estonian classical and religious composer?,0,270.7128447485479,True
"What actor starred in the 2017 action crime comedy as well as the AMC television drama series ""Mad Men""?",0,270.7128447485479,True
"Troy University was a short-lived university established at Troy, New York in which year, on the site now is Rensselaer Polytechnic Institute's Folsom Library, a research library constructed in the Brutalist style located on the campus of Rensselaer Polytechnic Institute in Troy, NY?",2,562.6258185867669,True
"Which year did the actress, who starred in ""Warm Bodies"" and ""Cut Bank,"" make her film debut?",6,3304.1354063100844,True
"Who did Father Con Scollen evangelized that had traces of their descent to Indigenous peoples of the Americas and French, English, and Scottish?",2,562.6258185867669,True
"The First United States Congress, consisting of the United States Senate and the United States House of Representatives, met from March 4, 1789, to March 4, 1791, during the first two years of George Washington's presidency, first at Federal Hall, in which city?",0,270.7128447485479,True
Rennae Stubbs and Renáta Tomanová were both what?,2,562.6258185867669,True
What province are both cities of Shuangliao and Panshi in?,0,270.7128447485479,True
In which county is this airport located to which Pinnacle Airlines Flight 3701 was bound?,2,562.6258185867669,True
Do Jonathan Franzen and Heiner Müller have the same nationality?,0,270.7128447485479,True
"What American Thoroughbred horse race facility in Elmont, New York opened on May 4, 1905 and has a $500,000 purse starting in 2016?",0,270.7128447485479,True
"The South Korean actress and model whose real name is Kim Soo-hyun, starred in an MBC show in 2016 that replaced which show?",7,2864.271883385668,False
"Eugene Collins Pulliam, was an American newspaper publisher and businessman who was the founder and longtime president of Central Newspapers Inc., and was the maternal grandfather of which American politician and lawyer who was the 44th Vice President of the United States from 1989 to 1993?",1,498.6339382509491,True
Aaj Ka Hindustan stars an Indian dancer who is proficient in what style?,7,2864.271883385668,False
"When was the American rapper from St. Louis, Missouri born who has guest appeared in New Jack City, Pt. II and who's one of the album is ""Country Grammar""?",7,3690.591627007379,False
The last descendant of the leader of the Anglo-Saxon settlement of Britain was never what?,4,1424.6899817918095,True
The golf club that hosted the 2000 Solheim Cup uses what building as its clubhouse?,4,1424.6899817918095,True
"Which magazine is published by with an independent volunteer editor, Doctor Who Magazine or National Contest Journal?",1,498.6339382509491,True
"Operation Mountain Viper was working to uncover hundreds of suspected rebels from the Sunni Islamic fundamentalist political movement, located where?",7,2864.271883385668,True
What 2012 South Korean action thriller film was turned into the 2014 Indian-Malay thriller Angels?,2,562.6258185867669,True
Were both Henry Green and Richard Wright American authors?,0,270.7128447485479,True
Move Under Ground combines the cosmic horror of H.P. Lovecraft's Cthulhu Mythos with the Beat style of an American novelist and poet who was born when?,7,2864.271883385668,False
"Which of the movie which has Scott Adkins played a role is written by Tony Gilroy, Scott Z. Burns and George Nolfi?",1,498.6339382509491,True
When was the actor born who played the founder and leader of the Order of the Phoenix in the last six films of the series?,7,2864.271883385668,False
"When was the American actress born who is best known for her role as Amy MacDougall-Barone on the television sitcom which premiered on CBS on September 13, 1996? ",2,562.6258185867669,True
Who is the FIFA World Cup winner known as Big Phil that Flávio Murtosa works as an assistant coach for?,2,562.6258185867669,True
Eugene Hargrove is editor-in-chief of Environmental Ethics located in what city?,7,2864.271883385668,False
"Hargus Melvin ""Pig"" Robbins who has played with an American alternative rock band whose highest charting single was what?",7,2864.271883385668,False
How long is the causeway that connects Fiesta Key to the mainland?,7,2864.271883385668,False
What line of Competitive swimwear did speedo manufacturer  that is composed of woven elastane-nylon and polyurethane,1,498.6339382509491,True
When was the beer introduced which used the slogan I Am Canadian  from 1994 until 1998?,2,562.6258185867669,True
The film Salome's Last Dance is based on a play by a writer that died in what year?,2,562.6258185867669,True
"Kyle Ezell, is an American urban planning practitioner, writer, and theorist, he's currently a professor and head of the undergraduate planning program of which current home for the three disciplines that comprise the Austin E. Knowlton School of Architecture (KSA) at The Ohio State University?",4,1424.6899817918095,True
" large, primarily residential, public research university in Kent, Ohio, United States has an online folk music stream that is hosted by an American radio personality who is also a representative of Philadelphia's folk music scene, what was he called by ""The Philadelphia inquirer""?",4,1424.6899817918095,True
The magazine that named Gillian Arnold the 9th Most Influential Women in UK IT 2015 was formerly published as a weekly print magazine by what company?,7,2864.271883385668,False
The Ride to Hangman's Tree starred the actor who played Steve McGarrett in what CBS series?,4,1424.6899817918095,True
The 2011 Indianapolis motorcycle Grand Prix took place at what racing circuit that is also home of the Indianapolis 500?,0,270.7128447485479,True
Josh Brolin was cast as which Marvel Comics character in the X-Men universe?,0,270.7128447485479,True
"Who is a Russian professional latin and ballroom dancer, in series 8 of broadcast from Wembley Arena on 19 November with all proceeds going to the BBC charity, Children in Need?",7,3690.591627007379,True
"Beneath the Dark is an American mystery-thriller film, released in which year, one of the stars is Chris Browning, an American television and film actor, known for character roles, specializing in more tough and rugged types?",1,498.6339382509491,True
Where did the style of dance of which Aniruddha Knight is an artist originate?,7,2864.271883385668,False
Claire Bishop is a contributor to the academic journal of contemporary art published by which company?,7,6995.870601494227,False
"The Association of Jesuit University Presses (AJUP) is an association of North American university presses which are members of the Association of Jesuit Colleges and Universities (AJCU), a consortium of how many Jesuit colleges and universities, and two theological centers in the United States?",0,270.7128447485479,True
who was born first Brian Trenchard-Smith or James Bridges ?,0,270.7128447485479,True
"In what year did Dorothy Vaughan, one of the women featured in the 2016 non-fiction book, Hidden Figures, become acting supervisor of the West Area Computers?",0,270.7128447485479,True
What is the name of the aeronautical engineer who was depicted in the movie The Right Stuff?,3,869.0830829186463,True
"Double Take is an action comedy film, released in which year, starring Eddie Griffin and Orlando Jones, the supporting cast includes Gary Grubbs, an American actor?",0,270.7128447485479,True
"In what year did the band whose song ""Rattled by the Rush"" was the first single for its third album, ""Wowee Zowee,"" go on a well-received reunion tour?",7,2864.271883385668,False
The Big Game is aired against which American sitcom on ATV-0?,2,562.6258185867669,True
The Rookie stars which actress of Australian heritage?,4,1424.6899817918095,True
"What movie cast by Bernard Telsey was based on William Shakespeare's play ""Twelfth Night""?",7,2864.271883385668,False
Which Wisconsin Badgers player won a Heismann trophy and was elected to the Pro Bowl in each of their first four seasons?,2,562.6258185867669,True
Shirley Collado is the president of the college located in what state?,0,270.7128447485479,True
E'Shun Melvin was the voice of Young Boyd on Teen Wolf  developed by Jeff Davis for what television network,0,270.7128447485479,True
Are Arthropodium and Peraphyllum in the same family?,0,270.7128447485479,True
"Which is farther north,  Kundol Lake or Śniardwy?",0,270.7128447485479,True
"What year was the actress who played Sophia Petrillo's daughter in the TV series ""Golden Girls"" born in?",3,869.0830829186463,True
What sport do both the 2017 EFL League One play-off Final and the 2017–18 EFL Championship have in common?,0,270.7128447485479,True
"What is the name of the famous dancer, taught by Richard Thomas, that formed her own dance company in 1966?",2,562.6258185867669,True
Are the American based Apple Inc. and Vertex Pharmaceuticals companies headquartered in the same city?,0,270.7128447485479,True
Are Sophie Ellis-Bextor and Jo Kwon both models?,0,270.7128447485479,True
RAF Skellingthorpe was operational during the war that lasted during what time frame?,7,2864.271883385668,False
What series that Shayna Fox was a voice actress in was created by Arlene Klasky and Gábor Csupó?,7,2864.271883385668,False
"Which Cracker album included  musical accompaniment by a band native to Boulder, Colorado?",2,562.6258185867669,True
Who is the current guitarist for the band that released the album This Is Your Way Out?,4,1424.6899817918095,True
"The Toccata and Fugue in D minor, BWV 538, is an organ piece by Johann Sebastian Bach, like the better-known BWV 565, the Toccata and Fugue in D minor, BWV 565, is a piece of organ music written, according to its oldest extant sources, by who?",0,270.7128447485479,True
The world premiere of the movie starring a co-founder of United Artists film studio was shown at a theatre in what city?,7,3690.591627007379,False
"What  is a 2013 horror omnibus film made up of four episodes by four South Korean directors, that had an actor kownfor his leading roles in the television series ""Shut Up Flower Boy Band"" ?",3,869.0830829186463,True
The American actor who won the Academy Award for Best Actor in 1980 also starred in a 2003 crime drama directed by who?,7,3690.591627007379,False
The field tensor was introduced by a mathematician and professor who had taught at which three universities?,7,2864.271883385668,False
In what year was the actress who portrayed Tiffany Valentine-Ray born?,4,1424.6899817918095,True
"Who is known, with Eugene O'Neill and Arthur Miller, as one of the three foremost American dramatists of the 20th century, Tennessee Williams or Anita Shreve?",0,270.7128447485479,True
Save Me is a song by the group that was part of the genre that evolved from disco in what timeframe?,7,3690.591627007379,False
Kastles Stadium at The Wharf had a ribbon-cutting ceremony attended by the current commissioner of what organization?,4,1424.6899817918095,True
"Who lived longer, Al-Ghazali or Averroes (Ibn Rushd)?",0,270.7128447485479,True
Who is the leader of the Network Italy faction within Popular Alternative?,1,498.6339382509491,True
Do the Sparaxis and Campanula come from the same family genus?,0,270.7128447485479,True
What type of group does 1946 National League tie-breaker series and 1946 Brooklyn Dodgers season have in common?,7,2864.271883385668,False
The Iron Gate breaks up the mountains between Samarkand and a province which is 20 kilometers northwest of what provincial capital?,7,2864.271883385668,False
"Which was an American actor, Mack V. Wright or Kurt Neumann?",0,270.7128447485479,True
"Who was born first, Sherman Alexie or Adunis?",0,270.7128447485479,True
"Peter Rufai attended which movie premier on September 25, 1016?",2,562.6258185867669,True
who is younger Joakim Nyström or Kimberly Po ?,7,2864.271883385668,False
Who resigned as the Welsh Assembly Member for the North Wales region to represent Eddisbury in the House of Commons in the UK Parliament in 2015?,1,498.6339382509491,True
"How many original games are there in the tactical role-playing video game franchise developed by the same Japanese company who developed the ""Wars"" series of games?",7,3690.591627007379,False
What is the nationality of the man who Andry Thysse challenged for the World Boxing Council International super middleweight title,2,562.6258185867669,True
Name the member of Ratt that has played music with Dario Seixas Filho and Firedome?,0,270.7128447485479,True
Which two major Australian cities would Thora be in between?,7,2864.271883385668,False
In which american sitcom with  247 episodes did Jeff Mooring appeared?,7,2864.271883385668,False
What date was the Auatrailian politiican who has been a member of the Australian House of Representatives since 1996 swarn into the 68th ministry of the Austrailing government?,3,869.0830829186463,True
What southern part of the Kingdom of Slavonia straddled the borderland of the Habsburg Monarchy?,1,498.6339382509491,True
Say Yes is the 12th episode of the horror series shown on which cable network?,2,562.6258185867669,True
Are Jan Bucquoy and Richard Linklater of the same nationality?,0,270.7128447485479,True
"Wild About Harry is a comedy album by ""The Bob & Tom Show"", which was first released in November 2003, this CD's theme is honoring the many people who do impersonations of late sportscaster Harry Caray, was an American sportscaster on radio and television, and died in which year?",0,270.7128447485479,True
What insurance company was established in 1797 and occupied an office which now houses a restaurant and flats?,7,2864.271883385668,False
How many times has Maciej Sulęcki's adviser won Boxing Writers of America Manager of the Year Award?,7,3690.591627007379,False
What former United States Army soldier and related to WikiLeaks-related Twitter court orders?,0,270.7128447485479,True
"What animated film, released in 1955, was also parodied in ""The Simpsons"" episode ""Love Sprinfieldian Style""?",0,270.7128447485479,True
"Which band has more members, The Postal Service or Missio?",5,1864.9011340246145,True
"American actor and musician Sam Witwer stars on the supernatural television series, Being Human, which is a remake of a show with the same name, featured on what network?",2,562.6258185867669,True
"The Burlington Mall is a large, two-story, indoor shopping mall complex located off Route 3 and Route 128 in Burlington, Massachusetts, the mall is one of many shopping venues in the Middlesex County area, including which 115 store shopping mall located along US Route 1 (Broadway) between Main Street and Essex Street in Saugus, Massachusetts?",2,562.6258185867669,True
"Lost Lettermen is a sports weblog and database, which regularly interviews former college stars like what American football coach and former quarterback played in the NFL and Canadian Football League?",7,2864.271883385668,False
Which team did the head coach of the 1985 Oklahoma Sooners lead to a Super Bowl victory ?,2,562.6258185867669,True
"Between Recovery Child and Siouxsie and the Banshees, which band was formed in London?",0,270.7128447485479,True
"Who wrote the 2013 episode of the TV show Modern Family that was directed by the actor who played Kevin Arnold in ""The Wonder Years""?",3,869.0830829186463,True
Were the documentaries Bears and Aliens of the Deep filmed in the same locations? ,0,270.7128447485479,True
"Who wrote the theatrical comedy referenced in the subtitle of The Guilty Mother as ""the other""?",7,3690.591627007379,False
When was the Prime Minister of Australia born who defeated Abbott in 14 September 2015?,2,562.6258185867669,True
"Which rocket propelled weapon, sometimes referred to as the ""Stovepipe,"" did Colonel Leslie Alfred Skinner help develop?",0,270.7128447485479,True
"Which Archduke of Austria-Este was assassinated by Bosian Serb, Mihajlo ""Miško"" Jovanović?",7,3690.591627007379,False
"Mike Moh was cast as Triton in ""Marvel's Inhumans"", an American television series created by Scott Buck for what television network?",0,270.7128447485479,True
"The actress that plays Sarah Hurst in ""Easy Virtue"" stars with Dervla Kirwan in a 2012 supernatural thriller film written by who?",2,562.6258185867669,True
Sweethearts features which stand-up comedian in a supporting role?,2,562.6258185867669,True
"What is the year of the event which orrurred first, John Reger was born, or the Washington Redskins began playing football?",3,869.0830829186463,True
Who was the manager of the Beatles who was portrayed in a stage play by Andrew Lancel?,0,270.7128447485479,True
"Which genus has more species, Geissorhiza or Stenocarpus?",0,270.7128447485479,True
What is the literal name for this 2015 Hong Kong romantic comedy television drama starring Miss Hong Kong 2004?,7,2864.271883385668,False
Who directed a 1986 American science-fiction comedy starring Tommy Swerdlow?,7,2864.271883385668,False
"As of 2016, how many locations does the barbeque restaurant that was founded by a former Assistant Secretary - Indian Affairs have?",7,2864.271883385668,False
Sir Alec Guiness played Professor Godbole in a movie that was based on a novel by what author?,0,270.7128447485479,True
What is the American media company that produced The Hobbit: The Desolation of Smaug in collaboration with WingNut Films and New Line Cinema?,7,2864.271883385668,False
"Following a season in which the Sacramento Kings won three of their first four games before proceeding to lose 12 of their next 13 games, who signed for the Phoenix Suns?",7,2864.271883385668,False
"Containing 498 shops, what shopping centre marks the beginning of the Westfield Sydney to Melbourne Ultramarathon?",1,498.6339382509491,True
Who is the actor in the miniseries Olive Kitteridge who was also starring actor in the movie Caddyshack?,0,270.7128447485479,True
Which suburb in the Northern Region of Ghana that created Sagnarigu district was Yakubu II born?,7,3690.591627007379,False
Which French boxer defeated Hussein Ishaish at the 2016 Summer Olympics as an amateur?,2,562.6258185867669,True
Which musician during the earliest period covered in Time Waits for No One: Anthology 1971–1977 had the first full-length appearance on a Rolling Stones album?,0,270.7128447485479,True
Where was the public high school at which Freddie James became the head coach located?,7,2864.271883385668,False
The MTV Europe Music Award for Best Song was first award to a song performed by who?,7,2864.271883385668,False
Which director has produced 34 films since 1983: Spike Lee or Manny Coto?,0,270.7128447485479,True
Robert L. Priddy - he comes from the United States and has founded a number of airline companies such as ValuJet or which American low-cost airline that operates scheduled and charter flights?,2,562.6258185867669,True
"What is the year exact date that the Linkin Park album with the song ""Wretches and Kings"" released?",7,2864.271883385668,False
"Republic New York Corporation was the holding company for the Republic National Bank of New York and the Safra Republic Bank, Republic New York Corporation was sold shortly after its chairman's death to HSBC Bank USA, the US subsidiary of which British multinational banking and financial services holding company, tracing its origin to a hong in Hong Kong?",2,562.6258185867669,True
Where is the team that Federico Agliardi plays for based?,7,2864.271883385668,False
Jan van Aken is a writer belonging to which Germanic ethnic group native to the Netherlands?,7,2864.271883385668,False
"Virgil Widrich and Bernard Rose, have which mutual occupation?",0,270.7128447485479,True
Ticket to the Moon was a song written by which English rock band?,2,562.6258185867669,True
"What was the second album by the singer who was a client of Andros Rodriguez, and whose debut album was  ""Santogold""?",4,1424.6899817918095,True
When was the group attacked in the attack on the Four Square Laundry formed?,7,2864.271883385668,False
Are Colorado River Aqueduct and Eastside Canal both in the same state?,4,1424.6899817918095,True
"Krasnodar Krai Police, is the main law enforcement agency in Southern Russia, controlled system by which state or community term, commonly called, what?",7,3690.591627007379,False
"""Different for Girls"" is a song by Dierks Bentley that features an American singer who released her debut album on what date?",6,3304.1354063100844,True
"Who was born first, Muhammad Iqbal or Ali Qushji?",0,270.7128447485479,True
What is the name of the South Korean actor who is well known for his role in the 2016 South Korean television series W and starred alongside Han Hyo-joo?,2,562.6258185867669,True
"Ethan Tecumseh Vishniac (born 1955) is an American astrophysicist, his wife Ilene Busch-Vishniac, the ninth president of the University of Saskatchewan (2012-2014), was previously Dean of the Faculty of Engineering at which American entrepreneur, abolitionist and philanthropist of 19th-century Baltimore, Maryland?",0,270.7128447485479,True
"Which Riviera Partners' clientele is located in Las Vegas, Nevada?",3,869.0830829186463,True
"Which documentary film was released first: ""Flying Padre"", or ""Rembrandt's J'Accuse""?",0,270.7128447485479,True
"What are the accounting companies that make up the ""Big Four"" excluding Ernst & Young?",7,2864.271883385668,False
What nationality is the man whom Vladimir Kozlov won the WWE Tag Team Championship with?,4,1424.6899817918095,True
Who was the coach for the team that won the 2004 Sugar Bowl?,2,562.6258185867669,True
"Which is from farther west, The Commuters or Amplifier?",3,869.0830829186463,True
The Northumbrian Dialect was spoken in a kingdom whose name reflects what approximate southern limit to the kingdom's territory?,2,562.6258185867669,True
"The Capital District, also known as the Capital Region, refers to the metropolitan area surrounding Albany, the capital of the U.S. state of New York, in the 21st century, the Capital District has emerged as a major anchor, of which marketing name for the eastern part of the U.S. state of New York, encompassing the Capital District and the Hudson Valley?",2,562.6258185867669,True
"Which was founded first, Pomona College or Brown University?",0,270.7128447485479,True
Who did the man who played Mick Carter in EastEnders play in Human Traffic?,7,2864.271883385668,False
Where was the owner of FAME Studios inducted in 1985 after having Ray Whitley single What Kind of Fool recorded at his studio?,6,4109.226608892913,True
"What television series was an adaptation of a novel and had a character played by an actress who is also known for her roles on ""ER"" and ""Desparate Housewives""?",7,3690.591627007379,False
"This character in the historical drama legal thriller film ""Bridge of Spies"" was born on July 11, 1903.",3,869.0830829186463,True
"Dutch pornographic actress ""Bobbi Eden"" modeled for this monthly American pornographic magazine which is a spin-off publication of another magazine from which country?",7,2864.271883385668,False
What city is the head office of József Váradi's airline located in?,0,270.7128447485479,True
Which Coyote Sister member is related to singer in the Mamas & the Papas?,4,1424.6899817918095,True
Which widely acclaimed singer on the soundtrack of Ramu defined feminism in South Indian Cinema?,1,498.6339382509491,True
"What church based in Egypt, Northeast Africa and the Middle East, also features the former Christian diocese, Diocese of Buto? ",7,3690.591627007379,False
"What is the name of a volunteer that killed 3 and injured more than 60, in what came to be know as the Milltown Cemetery attack?",1,498.6339382509491,True
What year was the actor who played Sherlock Holmes in Sherlock born?,4,1424.6899817918095,True
The first person to interpret Relational quantum mechanics has worked in what countries? ,7,6169.550857872515,False
What national French film award was given to actress Isabelle Adjani in 2010?,0,270.7128447485479,True
Rabinjan is located between Samarkand and a city located on what famous road that runs between China and the Mediterranean?,0,270.7128447485479,True
"Murabaḥah is a term for a sales contract where the buyer and seller agree on the markup, the ratio between the cost of a good or service and what?",0,270.7128447485479,True
Where did the play by an award-winning American actor and an accomplished playwright premiere where it broke box office records and garnered critical acclaim?,7,4516.91137062909,False
When was the author after which Thiele Highway was named born? ,2,562.6258185867669,True
On which Portuguese island has the largest European airline by scheduled passengers flown had a base since 2015?,6,2499.044203727256,True
Micah Ohlman earned a spot on the 1992 team that plays in what Nevada city?,4,1424.6899817918095,True
Who wrote the musical in which Edwin Gagiano won a Best Actor Award? ,7,2864.271883385668,False
how is Victor Oladipo and NBA All-Rookie Team connected?,7,3690.591627007379,False
"Interbol, is an international space project under the leadership of which organization, and the Space Research Institute of the Russian Academy of Sciences, the goal of the project is to study the correlations between which item, can simply be considered as a gaseous mixture of negatively charged electrons and highly charged positive ions, however, true plasma production is from the distinct separation of these ions and electrons that produces an electric field, which in turn, produces electric currents and magnetic fields, in the tail of the magnetosphere and in the Van Allen radiation belt?",1,498.6339382509491,True
Where is the company located that produced the 2006 James Bond movie Casino Royale?,7,2864.271883385668,False
The network that aired People in Conflict spent several years trailing what rival network? ,6,3304.1354063100844,True
"Although they come from different countries, what genre of music do the bands Freeze the Atlantic and She Wants Revenge play?",0,270.7128447485479,True
"Caged No More is a 2016 American drama film directed by Lisa Arnold, the film stars which American actress and singer, (born August 21, 1949) , is best known for her roles as Marla Hendricks, in the Fox drama series, ""Boston Public""?",2,562.6258185867669,True
Do Guy Hamilton and Spike Jonze have the same nationality?,0,270.7128447485479,True
What is the name of the 2007 film in which the Australian  actress that stared in Extinction played a significant role? ,7,2864.271883385668,True
Do Joey Ramone and Miles Hunt have the same nationality ?,0,270.7128447485479,True
"WWF The Music, Vol. 5 is a soundtrack album whose songs were composed and performed by an American music composer best known for his work with WWE (formerly WWF) from what year onward?",3,869.0830829186463,True
When was the team founded for which Peter Horachek is currently a pro scout ?,4,1424.6899817918095,True
"Which town on Monsweag Bay in Wiscasset, Maine had a population of 3,072 in the 2010 census?",7,3690.591627007379,False
The coach of the 1983 Miami Hurricanes football team was born in what year?,2,562.6258185867669,True
Which Italian former footballer scored in the 4-0 AC Milan win against Barcelona in the Final of the UEFA Champions league ?,2,562.6258185867669,True
"The Trials of Nikki Hill is a legal thriller written by Dick Lochte and which American lawyer, author, actor, lecturer, and practicing attorney?",7,2864.271883385668,False
"Ealdgyth, circa 992 – after 1016, modern English Edith may have been the name of the wife of Sigeferth son of Earngrim, thegn of the Seven Burghs, and later was King of England from 23 April to 30 November 1016, Edmund II, usually known as who?",0,270.7128447485479,True
Which actress played roles in Three's Company and One Summer Love?,4,1424.6899817918095,True
Have Victoria Larimore and Mauritz Stiller  both worked as film directors ?,0,270.7128447485479,True
PsyFive is the debut album from Psy for the entertainment company established by whom?,3,869.0830829186463,True
"Which genus has more species, Dacrydium or Tecophilaea?",0,270.7128447485479,True
The central midfielder for Premier League club Chelsea and the Spain national team and what two others marketed Puma  evoPOWER?,7,2864.271883385668,False
"What person who had rap verses featured in ""Hail Mary"" was born on October 9, 1977?",3,869.0830829186463,True
Who won the 2016 Russian national silver medal with another Russian ice dancer born 29 April 1995?,2,562.6258185867669,True
What is the name of the daily newspaper which was owned by the Gannett company and the Nevada School of Law was moved to its plant?,0,270.7128447485479,True
Coco is a film based on an idea by which director and film editor?,0,270.7128447485479,True
"Which beverage is sold in more countries, Schweppes or Lilt?",0,270.7128447485479,True
"Who would have more American film credits, Stefan Ruzowitzky or Jeremy Kagan?",0,270.7128447485479,True
"""The Sandman"" comic book series and ""The Sandman: The Dream Hunters"" novella are written by who?",0,270.7128447485479,True
The Valley Jr. Warriors play in a city that had what population as of the 2010 census?,7,2864.271883385668,False
Who is Japanese  Kinji Fukasaku or Julian Schnabel?,0,270.7128447485479,True
Christmas Bells is an advert that plays the song that originated in what part of England?,7,2864.271883385668,False
The .45 GAP is produced by a company headquartered in what country?,0,270.7128447485479,True
"In ""The Bowery"", Lilliam Harmer played a historical character known for attacking alcohol-serving establishments with what?",0,270.7128447485479,True
What was formed by the largest entertainment company in South Korea?,7,2864.271883385668,False
"What railroad company acquired the Johnsonburg, Kane, Warren and Irvine Railroad?",7,2864.271883385668,False
When was the Canadian professional ice hockey left winger who was sent to Buffalo Sabres born,7,2864.271883385668,False
Are Alain Tanner and Marco Bellocchio both directors?,0,270.7128447485479,True
What Battle which was part of operation gothic serpant did Gary Gordon recieve a Medal of Honor?,0,270.7128447485479,True
Bryan Brown performed in what 1984 British musical drama that was directed by Peter Webb?,1,498.6339382509491,True
